age,income,employment_years,num_credit_lines,credit_util_ratio,num_late_payments,debt_to_income,loan_amount,loan_tenure_yrs,existing_loans,savings_balance,has_mortgage,has_car_loan,creditworthy
57,97539.15,25.0,11,0.366,2,0.1259,1000.0,5,2,5153.76,0,0,1
19,54092.1,34.0,14,0.0761,1,0.3126,14105.14,7,2,9505.84,0,0,1
34,54944.68,26.0,5,0.0856,2,0.5327,9932.63,9,2,4855.52,1,0,1
58,94200.13,30.0,1,0.2985,2,0.3433,9890.71,6,0,8495.34,1,1,1
29,30740.4,18.0,5,0.6031,0,0.1565,10479.05,5,3,12126.09,0,0,1
52,98188.8,5.0,5,0.3202,0,0.5758,19403.87,3,3,118.38,0,0,0
60,79322.78,14.0,5,0.1546,1,0.2529,14151.69,3,4,1977.31,0,1,1
18,31894.53,28.0,13,0.7753,0,0.1329,21886.83,5,0,9714.83,0,0,0
72,38293.28,4.0,2,0.1925,1,0.4606,33520.64,4,4,4105.2,0,0,1
62,41879.68,13.0,13,0.1613,1,0.4251,20585.76,2,4,5907.6,1,0,1
32,10000.0,1.0,6,0.1563,1,0.2983,20116.15,2,0,9241.58,0,0,1
43,61511.79,22.0,5,0.4601,0,0.3034,12494.02,3,0,5981.17,0,0,1
54,33026.32,18.0,2,0.2302,1,0.572,21712.0,8,0,14508.89,1,1,0
38,62413.78,23.0,12,0.286,2,0.2584,16819.9,5,4,3813.45,0,0,1
66,22726.42,19.0,10,0.2741,1,0.663,10446.76,5,3,9415.45,0,0,0
48,78075.33,26.0,14,0.13,1,0.4508,15074.08,5,4,4432.54,0,0,1
42,73440.65,23.0,8,0.6208,1,0.2827,11235.18,2,1,6028.39,1,1,1
40,37353.02,16.0,6,0.3606,2,0.2661,20598.8,6,2,965.97,0,0,1
41,63991.23,24.0,11,0.1761,0,0.521,3537.67,1,3,14245.51,0,1,1
74,57073.01,30.0,10,0.2915,0,0.37,14402.3,4,1,3084.61,0,0,1
55,92057.49,27.0,12,0.069,2,0.4103,21376.16,8,3,2867.19,0,0,1
45,29188.03,27.0,11,0.66,4,0.4189,24392.6,9,1,743.65,0,0,0
38,51192.55,,3,0.6294,3,0.7343,12859.35,6,2,5648.12,0,0,0
71,38982.91,4.0,9,0.3174,3,0.2236,20944.97,6,2,4328.99,1,1,0
60,56120.45,7.0,13,0.1674,1,0.1278,23926.08,4,3,833.45,1,0,1
35,68331.84,27.0,11,0.0562,1,0.3974,13722.61,7,4,11140.83,1,0,1
53,38704.82,11.0,11,0.084,1,0.4463,26165.51,5,1,549.76,0,0,1
52,45897.34,24.0,14,0.2366,0,0.3858,12080.54,1,2,1253.57,0,1,1
62,79151.02,14.0,4,0.6169,2,0.1534,4484.79,9,1,4939.83,0,0,0
72,88933.12,33.0,3,0.0622,0,0.3736,8986.56,8,0,3542.3,1,0,1
26,67337.9,12.0,7,0.5336,0,0.2537,13902.22,1,4,2578.35,1,0,1
70,51550.92,7.0,12,0.2176,0,0.6715,21263.52,1,4,6639.57,0,0,1
55,49172.58,12.0,13,0.0689,0,0.3381,3924.62,9,3,5943.58,1,0,1
47,68703.16,5.0,14,0.7473,1,0.4709,15179.82,2,1,4530.91,0,0,0
61,60694.18,31.0,8,0.622,1,0.6184,27097.95,4,1,11975.32,0,0,1
51,13775.6,20.0,7,0.2894,2,0.1349,12246.34,1,2,5515.86,0,0,1
49,69309.63,6.0,1,0.1401,1,0.2207,18694.99,3,0,30828.52,0,0,1
20,33485.76,25.0,1,0.133,0,0.5725,15175.48,6,0,,0,1,1
20,19576.59,14.0,13,0.1397,0,0.215,15164.27,3,1,900.42,0,1,1
45,13291.38,22.0,5,0.2303,1,0.0921,6827.9,4,2,2561.34,0,0,0
61,49597.39,14.0,14,0.476,2,0.6055,5585.01,9,4,6140.85,1,0,0
32,29586.89,15.0,8,0.1066,1,0.3466,15860.91,3,3,5062.26,0,1,1
58,10000.0,31.0,14,0.186,3,0.4846,19354.17,5,4,384.97,0,0,1
40,46038.61,17.0,10,0.0953,1,0.2531,19065.73,8,0,6008.76,1,1,1
57,42735.73,19.0,11,0.3179,3,0.2137,20340.41,5,0,7438.18,0,0,1
28,51252.47,1.0,3,0.2953,1,0.3065,18866.65,7,1,4979.51,0,0,0
65,39277.55,22.0,8,0.0535,0,0.6129,13532.21,6,0,16087.31,0,0,1
49,100733.24,29.0,3,0.3035,1,0.2966,9605.31,8,2,6506.08,0,0,1
74,67933.43,2.0,4,0.321,1,0.4445,22271.42,6,4,12351.31,0,0,1
71,42509.67,,10,0.6408,1,0.2079,9679.58,7,1,7071.05,0,0,1
53,53409.33,21.0,7,0.5492,2,0.2692,15085.95,8,2,19202.24,0,0,1
50,90366.07,28.0,3,0.0581,2,0.1699,1000.0,5,2,1928.3,1,1,1
41,78915.57,13.0,4,0.3346,1,0.3257,27064.61,8,3,14255.12,1,0,1
56,20094.7,27.0,8,0.4614,0,0.3035,11442.9,2,0,4753.52,0,1,0
51,30642.74,20.0,4,0.4774,1,0.6201,1000.0,6,0,9567.38,0,0,1
73,35453.83,31.0,9,0.2217,1,0.33,25926.69,6,2,6679.64,1,0,1
45,44007.5,5.0,4,0.1293,0,0.6211,14661.83,7,1,921.98,0,0,1
54,40114.42,0.0,13,0.1317,0,0.1916,14629.42,7,2,4589.93,1,0,1
24,55850.23,20.0,14,0.4984,4,0.7312,28317.48,4,2,,0,0,0
21,73393.03,3.0,4,0.2404,2,0.2789,11438.77,9,0,18294.0,1,1,1
54,77566.51,2.0,13,0.0219,2,0.3637,26324.66,3,4,1971.9,0,0,0
73,46830.07,29.0,5,0.6187,0,0.4251,4839.24,9,0,3510.3,1,0,1
18,14132.66,,1,0.3851,0,0.4782,18486.9,9,3,3577.9,0,0,1
18,28989.75,33.0,7,0.4292,1,0.2881,17467.71,3,3,5944.81,0,0,0
64,42005.63,18.0,9,0.2736,0,0.4066,20846.87,3,1,15902.5,0,1,1
37,,19.0,12,0.2144,0,0.4526,7110.02,1,4,4027.17,0,1,1
36,83521.47,22.0,9,0.0776,1,0.6175,2250.8,7,2,1270.17,1,0,1
46,25511.47,24.0,1,0.195,4,0.2522,33300.27,8,4,5650.73,0,1,1
27,70426.58,14.0,6,0.2975,1,0.3489,23123.85,7,0,307.17,0,0,1
35,12952.99,22.0,3,0.0654,0,0.5878,13224.28,7,0,3378.33,0,0,1
45,71430.03,1.0,4,0.0977,0,0.3829,19236.45,5,2,5776.2,1,0,1
52,51518.28,14.0,8,0.3206,2,0.307,10119.67,7,2,5833.21,1,0,1
60,92813.27,34.0,4,0.1943,1,0.5027,15717.9,4,3,13697.06,0,0,1
64,26710.93,9.0,8,0.3053,1,0.6653,8644.49,1,0,12920.42,0,0,0
48,40897.13,13.0,4,0.1385,2,0.275,13836.09,4,0,2657.34,0,1,1
44,45739.18,26.0,9,0.4503,0,0.4857,5224.97,4,3,2865.35,1,1,1
28,51187.5,13.0,6,0.1016,0,0.4264,28952.08,4,1,31991.42,0,0,1
66,46350.48,34.0,1,0.0302,1,0.4017,13942.79,6,1,3973.88,0,0,1
66,46833.04,32.0,13,0.4733,2,0.5026,9628.77,1,3,1232.9,0,1,0
55,46423.44,0.0,10,0.2791,1,0.4952,7375.31,4,0,8558.77,0,0,0
22,10000.0,33.0,2,0.1658,1,0.1631,28072.88,1,0,2232.58,1,1,0
25,79833.36,18.0,7,0.4892,3,0.4364,15048.96,1,1,7398.34,0,0,0
51,126528.41,23.0,10,0.3265,1,0.6426,26403.34,5,2,13775.46,0,0,0
65,62456.78,3.0,7,0.2058,1,0.54,16724.83,9,2,1525.99,1,0,1
69,26606.23,12.0,3,0.6173,2,0.5977,20036.09,9,3,4806.5,1,0,0
73,29136.53,31.0,1,0.2825,1,0.4141,16858.25,1,2,3862.43,0,1,1
29,70329.35,8.0,8,0.1322,0,0.5545,5462.48,6,1,59177.86,1,1,1
55,64636.74,15.0,13,0.1438,1,0.4693,25480.89,9,4,9948.15,0,0,1
18,47892.75,2.0,13,0.5262,4,0.1116,17404.38,1,3,687.68,0,0,1
48,73835.11,19.0,10,0.2752,1,0.4294,10302.04,2,0,2076.35,1,0,1
21,10000.0,9.0,14,0.1175,1,0.6523,14922.96,3,4,1368.77,0,0,1
66,73851.55,21.0,11,0.2893,2,0.1752,18002.15,5,1,122.73,0,1,1
62,60944.03,2.0,11,0.5163,1,0.598,11788.51,8,0,3036.64,0,0,0
67,30101.3,10.0,10,0.1634,2,0.2195,8477.75,3,2,3137.91,0,1,1
22,19166.9,24.0,7,0.0364,0,0.1634,6612.69,7,3,2142.97,0,1,1
47,58033.18,7.0,10,0.2769,0,0.6487,12925.24,1,2,6443.4,0,1,0
73,90180.95,8.0,8,0.285,3,0.7442,23571.08,5,3,1971.81,0,0,0
41,49297.67,14.0,1,0.3958,1,0.1921,10183.94,2,1,22650.63,0,0,1
20,33682.87,31.0,14,0.3072,1,0.6026,10497.87,5,1,10547.96,0,0,0
28,59782.21,2.0,3,0.4255,2,0.6218,12651.06,5,0,1035.41,1,1,0
62,100521.8,3.0,13,0.2269,1,0.3567,12181.68,6,3,,0,0,1
21,,29.0,2,0.3631,1,0.8509,17143.45,5,4,32336.16,1,0,0
43,68485.05,12.0,1,0.371,0,0.365,14023.28,1,2,1787.0,0,0,1
44,85569.97,20.0,5,0.289,1,0.429,10747.83,2,3,995.05,0,0,1
63,66813.93,18.0,3,0.4477,4,0.4255,16248.56,7,4,2115.03,0,0,0
71,35475.76,21.0,10,0.4235,0,0.4367,22116.22,3,2,10010.09,0,0,1
60,,19.0,8,0.3965,1,0.3407,20358.87,8,1,5836.38,1,0,1
44,31958.67,30.0,6,0.2924,3,0.3975,12171.96,2,1,559.64,0,1,1
59,27381.84,9.0,10,0.4014,2,0.8493,19741.77,3,0,3592.64,0,0,0
68,71482.7,17.0,14,0.0326,3,0.2007,15051.64,7,1,724.83,0,1,1
67,74958.7,19.0,9,0.2861,1,0.0493,11148.74,1,1,2747.62,0,0,1
23,59389.3,17.0,9,0.2553,2,0.2436,1000.0,5,1,1499.92,1,0,1
32,23282.7,10.0,11,0.2501,1,0.444,17442.66,7,3,1993.58,0,0,1
70,99664.93,21.0,6,0.0868,2,0.4029,13927.42,1,0,12046.49,0,0,0
47,44594.74,17.0,2,0.4994,0,0.6046,21404.28,1,3,12241.22,1,0,1
59,70087.03,33.0,9,0.2612,1,0.1096,29561.92,4,4,10546.58,0,0,1
54,56233.12,22.0,2,0.3329,1,0.5184,8549.8,7,1,9324.4,0,1,1
54,60216.59,0.0,3,0.2303,1,0.3466,4401.98,1,4,2250.05,0,1,1
59,69204.6,9.0,6,0.4033,1,0.0782,6064.8,6,4,4649.05,0,1,1
54,37599.5,0.0,2,0.1578,0,0.37,18146.12,4,3,4930.17,0,1,1
52,87635.06,8.0,5,0.3014,1,0.1993,12341.66,5,1,6123.3,0,0,1
40,15512.36,30.0,2,0.0344,2,0.6931,16153.04,2,3,15522.79,1,0,1
23,29036.09,6.0,12,0.2343,1,0.4656,13612.59,2,2,17558.89,1,1,0
21,87310.73,16.0,4,0.0353,1,0.1842,22288.27,9,2,1947.31,0,0,1
35,69750.12,34.0,11,0.3088,1,0.2885,15228.17,6,1,,0,1,1
26,118509.78,17.0,11,0.1112,1,0.2127,6219.58,3,4,1281.58,1,0,1
66,56708.76,32.0,3,0.4249,2,0.5219,8545.52,2,3,8356.99,1,0,0
46,97510.73,3.0,5,0.0628,0,0.3983,22220.54,9,4,6790.37,0,0,1
30,10000.0,22.0,6,0.2832,0,0.196,10561.41,7,2,15221.18,0,0,1
64,19662.13,10.0,13,0.0401,4,0.6214,19915.58,9,3,5853.3,0,0,1
69,77388.14,8.0,7,0.404,1,0.6646,15709.05,8,3,12152.85,0,0,1
34,11490.8,29.0,10,0.45,1,0.4893,21889.29,8,3,3062.86,1,0,0
62,50065.81,7.0,8,0.1603,1,0.436,26188.9,5,1,9479.99,1,1,1
49,84180.23,4.0,9,0.3179,1,0.4329,9127.06,7,1,327.92,1,0,0
65,67529.28,11.0,14,0.0832,1,0.1183,24053.9,5,1,1314.54,0,1,1
39,55277.38,0.0,4,0.1103,0,0.3382,7129.85,7,3,4738.73,0,0,1
21,43772.31,14.0,4,0.48,0,0.1888,21848.86,6,4,17435.44,0,0,1
22,60055.65,24.0,7,0.2576,1,0.4613,11303.45,4,0,17310.53,0,0,1
54,69431.21,17.0,12,0.3011,0,0.2338,1000.0,7,4,7305.76,1,0,1
58,38477.64,25.0,10,0.1556,0,0.2685,31340.35,6,2,1113.07,0,0,1
66,64293.4,2.0,10,0.2868,1,0.3016,14133.61,7,2,9139.65,1,0,0
30,81960.77,21.0,11,0.168,0,0.3556,20973.16,1,1,1557.24,1,0,1
51,49438.05,25.0,9,0.3944,2,0.5497,13004.87,9,0,3451.99,0,1,0
62,56703.07,18.0,11,0.4175,1,0.718,21913.19,8,1,3017.21,1,0,1
39,67094.47,20.0,2,0.0397,2,0.4079,9110.11,3,4,17265.51,0,0,1
70,68783.36,25.0,13,0.2596,5,0.2783,11263.26,1,1,9462.13,0,0,1
40,,12.0,11,0.1742,0,0.3031,19856.8,2,2,589.66,1,1,1
68,29640.63,23.0,6,0.2159,1,0.1789,14142.45,6,2,14831.81,0,0,1
20,41776.94,25.0,10,0.5477,1,0.592,7395.3,7,1,4502.58,0,1,0
59,42703.03,20.0,10,0.4327,1,0.3691,18479.44,2,4,11244.29,0,1,1
51,32402.2,17.0,8,0.2799,1,0.4376,17823.15,8,3,11993.15,1,0,1
49,10039.65,14.0,13,0.3555,4,0.3462,13757.82,6,4,53046.72,1,0,1
62,10000.0,14.0,5,0.0541,0,0.6418,9844.01,5,1,3408.74,1,0,1
68,84886.32,5.0,5,0.4864,0,0.4153,14176.86,5,4,15986.92,0,1,0
66,16152.67,30.0,8,0.3044,2,0.3317,21611.85,6,2,2703.91,1,0,0
38,94162.73,27.0,1,0.0894,0,0.5674,12193.39,1,0,43301.11,0,0,1
63,73485.24,7.0,6,0.1178,0,0.0935,1980.86,3,2,4224.47,0,1,1
61,44857.79,28.0,10,0.533,0,0.5851,13515.46,7,2,8634.72,0,1,1
38,70410.55,20.0,13,0.3729,1,0.3906,14637.69,6,3,41638.28,0,0,0
61,65628.33,16.0,9,0.3737,2,0.3741,16504.15,7,1,1789.32,1,1,0
28,27455.64,23.0,12,0.2425,1,0.5149,16317.03,2,3,7825.32,1,0,0
56,54625.56,30.0,6,0.4194,1,0.3312,20162.82,6,3,51387.86,0,0,1
21,30504.03,33.0,7,0.22,1,0.4088,14039.64,5,1,23053.53,0,0,1
68,71353.2,1.0,4,0.1955,3,0.3968,13727.74,3,4,1995.29,1,1,0
18,37119.48,2.0,12,0.02,2,0.4147,17048.08,2,0,831.56,1,0,0
45,52584.26,29.0,10,0.5212,0,0.3916,1338.9,5,3,,0,0,1
41,51505.03,7.0,1,0.2843,1,0.5588,11615.15,7,3,11529.57,0,0,1
52,58039.48,6.0,9,0.0475,1,0.3995,11715.72,6,4,12474.16,1,0,1
30,96563.88,11.0,12,0.2195,2,0.3457,13302.34,3,1,7480.28,0,1,0
64,48975.99,18.0,6,0.3987,0,0.3467,5760.36,6,2,7633.77,1,1,1
51,85448.18,25.0,3,0.3305,1,0.3384,15873.58,9,4,1028.66,0,1,0
28,66999.92,27.0,4,0.0114,2,0.3034,12793.75,3,2,4655.84,1,1,1
53,90460.06,14.0,10,0.0926,1,0.3923,3368.93,2,0,6867.35,0,0,1
68,46539.11,13.0,12,0.2919,1,0.5732,10545.73,9,3,9205.95,1,0,1
34,72403.41,13.0,6,0.5193,1,0.2774,15484.22,5,0,770.1,0,0,1
52,53518.3,2.0,6,0.4938,2,0.5328,23779.96,1,2,9386.28,1,0,0
35,10000.0,28.0,12,0.4963,1,0.1552,27169.88,1,2,22678.27,0,0,1
57,27753.91,5.0,9,0.3721,2,0.4385,13981.81,9,2,12343.04,0,0,0
39,69559.42,22.0,4,0.132,2,0.5989,24121.96,8,3,7822.7,1,0,1
74,67906.62,27.0,5,0.0271,2,0.4527,22964.55,2,1,817.46,1,0,1
41,22625.57,13.0,5,0.0955,1,0.4791,19376.39,1,1,12652.89,1,0,1
36,60509.19,13.0,3,0.3403,3,0.1844,8193.47,9,3,8700.32,0,1,1
54,67581.51,19.0,2,0.1732,1,0.4265,20019.88,4,1,6364.88,0,1,1
56,54133.36,12.0,8,0.3572,1,0.7112,9679.54,6,1,12961.7,0,0,0
38,73220.47,26.0,10,0.1363,2,0.2466,21756.96,4,3,8979.2,1,0,1
25,69813.88,34.0,9,0.4118,2,0.4188,13444.94,4,1,5074.49,0,1,1
45,54121.41,1.0,10,0.441,1,0.2906,13862.63,8,1,2138.58,1,0,1
22,,23.0,11,0.1805,3,0.3112,19836.82,9,4,5614.92,1,0,1
34,81063.54,28.0,13,0.2705,2,0.2595,27850.66,5,0,1338.56,0,0,1
54,66579.05,2.0,9,0.1131,1,0.4965,18714.08,3,0,496.67,1,0,0
53,20464.18,3.0,14,0.1383,1,0.4018,29946.41,7,0,2132.16,1,0,1
71,60522.44,1.0,5,0.2407,0,0.4125,8198.9,2,4,3659.56,1,0,1
36,26224.38,19.0,11,0.1136,1,0.2303,11043.58,2,0,8325.89,1,0,1
44,30885.8,14.0,9,0.264,0,0.3469,13196.88,9,2,,0,0,0
70,38702.25,31.0,4,0.2202,2,0.4567,10898.54,6,0,10628.59,0,0,1
51,56121.83,0.0,2,0.1007,1,0.4539,21745.37,9,3,10699.31,1,0,1
28,64362.14,34.0,3,0.0257,1,0.2225,10551.5,5,0,9795.45,1,0,1
71,44776.45,6.0,1,0.1058,1,0.2438,10488.77,1,2,6343.32,0,0,1
62,45870.43,12.0,5,0.1512,0,0.379,3777.57,2,0,8702.17,1,0,1
64,42418.91,0.0,1,0.1839,1,0.2847,14922.72,3,1,30327.81,1,0,0
29,81187.84,13.0,12,0.1503,1,0.3252,24018.06,8,2,9787.46,1,0,1
71,10000.0,28.0,11,0.1007,2,0.3081,19577.41,3,3,10853.26,0,1,1
38,47283.06,2.0,1,0.2748,0,0.3916,31345.3,3,1,2753.37,0,0,1
71,93624.62,23.0,14,0.1483,0,0.6717,23772.14,7,1,5200.49,0,0,1
28,67930.75,0.0,11,0.2213,2,0.2367,24100.63,9,4,4570.36,0,1,1
56,86671.18,9.0,11,0.2423,1,0.5982,30390.23,4,1,3489.09,1,0,1
45,10000.0,12.0,13,0.42,2,0.2947,20123.08,4,0,4922.99,0,0,1
22,23943.77,8.0,7,0.3069,0,0.2233,5624.66,9,1,7290.85,1,0,1
34,67851.2,13.0,2,0.3091,1,0.3449,19939.71,5,1,7829.57,1,0,0
73,93765.76,9.0,8,0.0762,2,0.6505,19179.29,6,4,14639.41,0,1,1
37,26469.09,22.0,6,0.189,1,0.3032,13564.61,7,0,8544.41,0,1,1
58,45305.96,34.0,4,0.2354,1,0.5817,9097.67,6,0,16283.37,0,1,1
63,65036.6,6.0,9,0.38,2,0.3579,20308.82,2,1,8551.18,1,1,0
29,18687.54,34.0,10,0.2659,0,0.4439,13360.39,9,3,3447.23,0,0,1
23,68042.28,1.0,8,0.3343,0,0.3035,12139.75,2,3,7972.87,1,0,0
34,10000.0,14.0,13,0.3451,0,0.2407,31754.16,9,0,10445.67,0,0,0
68,67305.99,8.0,10,0.1507,1,0.7589,25752.59,6,3,9258.1,0,0,0
36,30122.88,16.0,3,0.292,1,0.5353,3464.83,5,0,15172.29,0,0,0
43,43810.07,17.0,3,0.2931,3,0.3384,35745.78,8,0,18879.85,0,0,0
65,71297.1,,4,0.0575,1,0.4113,17315.22,2,2,3266.29,0,0,1
61,66181.3,17.0,14,0.6561,0,0.1564,21253.01,1,0,657.67,0,0,1
61,54800.47,23.0,9,0.3486,1,0.2868,23344.03,7,2,8546.47,0,1,1
69,79226.01,22.0,9,0.1246,0,0.2193,25250.85,6,1,934.63,0,1,1
49,12495.6,11.0,5,0.1485,0,0.3017,22479.66,4,4,17232.11,0,0,0
23,60110.36,22.0,12,0.4504,1,0.517,9698.31,4,0,13815.17,0,0,0
72,35245.75,20.0,9,0.1356,0,0.5102,20155.66,6,1,10000.91,0,1,1
53,77950.79,25.0,6,0.1658,2,0.1887,23768.25,7,0,20848.57,0,1,1
55,72176.68,7.0,8,0.2179,1,0.6954,25031.55,2,0,17455.91,0,0,1
28,73083.71,29.0,11,0.4426,0,0.4665,6885.6,7,4,20504.68,1,0,1
50,96134.55,33.0,8,0.3652,1,0.0817,21509.22,7,2,10637.65,0,0,0
41,83158.69,1.0,12,0.3586,1,0.2845,22487.7,6,0,3676.71,1,1,1
40,51064.47,4.0,10,0.55,0,0.2431,8953.8,3,0,391.38,0,1,0
32,54968.3,30.0,7,0.2521,0,0.5518,20483.64,8,2,508.3,0,0,0
44,70023.46,32.0,4,0.0226,1,0.1628,13418.49,1,3,12605.92,1,1,1
28,58404.37,3.0,4,0.3006,1,0.6657,10296.97,8,4,1699.41,0,0,0
74,72629.33,5.0,6,0.3111,2,0.4476,8101.97,7,4,3004.46,0,0,1
68,10000.0,22.0,14,0.3723,1,0.5306,13022.84,2,0,7057.18,0,0,1
67,102020.09,18.0,9,0.4274,1,0.4387,21419.54,1,4,1124.14,0,0,1
34,56525.71,7.0,7,0.0544,1,0.3232,1000.0,8,3,33774.67,1,1,1
68,14438.37,12.0,5,0.3928,0,0.6897,5522.04,4,0,13590.64,1,1,1
70,32155.17,0.0,5,0.1542,0,0.2054,11156.19,9,2,7030.24,1,0,1
31,10000.0,5.0,8,0.1535,2,0.2925,24535.91,4,2,19127.73,0,1,1
44,27744.12,6.0,6,0.3843,3,0.607,14447.05,8,0,5442.97,1,0,0
35,,26.0,1,0.4226,3,0.419,25186.22,8,2,18180.09,1,0,1
45,92867.87,14.0,1,0.3759,2,0.1616,11689.74,1,2,13988.69,1,0,1
68,65266.86,33.0,9,0.45,0,0.4697,2721.94,5,0,113.47,0,0,1
64,60821.52,22.0,8,0.233,0,0.5055,3627.28,4,1,12746.09,1,0,1
64,26622.39,23.0,6,0.1717,2,0.3859,10452.41,4,4,12257.21,1,0,1
21,34387.87,14.0,13,0.3273,0,0.4373,1996.51,9,4,3054.54,0,0,0
24,36326.81,34.0,1,0.1159,0,0.2751,15788.49,3,1,5434.61,1,0,1
62,37346.78,3.0,14,0.3777,1,0.2236,30269.07,8,2,1189.81,1,0,1
52,46211.58,16.0,2,0.1306,0,0.4827,4345.87,9,4,8786.86,0,0,1
65,48099.72,30.0,10,0.1751,1,0.6034,21381.76,8,3,8976.52,0,0,1
26,46523.04,9.0,3,0.2807,1,0.1711,26673.88,4,1,31902.09,1,1,1
25,38216.89,26.0,10,0.4529,2,0.088,11813.96,2,2,10262.78,0,1,1
69,58376.33,5.0,12,0.2122,0,0.4331,12824.53,7,3,,0,0,0
62,47139.63,5.0,3,0.4487,1,0.2851,4839.28,3,1,1590.27,1,1,1
34,15110.82,14.0,2,0.4596,2,0.3543,4194.9,6,2,12398.62,0,0,1
34,55859.55,3.0,12,0.0418,1,0.0658,16549.86,3,0,3493.12,0,1,1
66,52080.9,6.0,2,0.4461,1,0.4586,33360.05,4,2,23019.99,1,0,1
50,15509.31,25.0,6,0.0955,2,0.4996,10474.36,2,3,2595.75,0,1,0
49,40217.46,30.0,7,0.114,2,0.4817,20042.36,5,4,1751.25,0,0,1
25,69926.81,1.0,4,0.0657,1,0.3465,7625.89,7,1,7749.83,1,0,1
36,26588.75,27.0,1,0.2151,1,0.1074,9884.84,2,0,19780.46,0,1,1
55,23945.52,12.0,6,0.3537,0,0.2739,6651.63,5,1,1216.52,0,1,1
20,46877.91,17.0,7,0.4417,2,0.2168,9122.0,6,2,337.78,0,0,1
22,70573.31,29.0,4,0.336,6,0.6182,15929.86,6,0,27383.88,0,0,0
30,100258.19,10.0,6,0.3231,0,0.374,1430.25,2,4,1176.16,0,0,1
64,71473.38,12.0,9,0.1532,2,0.2324,13941.93,2,1,7482.15,1,1,1
63,82120.69,23.0,4,0.4688,2,0.6965,1000.0,2,1,1776.13,0,0,1
48,63667.44,28.0,12,0.1841,0,0.4569,11153.88,3,3,1468.32,0,1,1
72,37872.1,4.0,14,0.5359,2,0.3557,5070.77,2,2,,0,1,0
33,71292.78,34.0,10,0.5278,2,0.2281,26268.21,9,3,9902.17,1,1,1
67,52859.8,18.0,4,0.4092,2,0.3093,16485.74,5,0,11404.34,0,0,0
49,64425.85,12.0,10,0.3008,1,0.359,13378.96,9,1,1020.85,0,0,1
39,31349.25,4.0,12,0.4851,1,0.6067,3931.66,8,0,1174.73,0,1,0
46,66661.15,13.0,5,0.3433,0,0.3271,14674.99,5,4,21785.01,0,1,1
39,51987.3,21.0,3,0.2351,1,0.2878,12707.62,7,4,7110.57,0,0,0
60,,8.0,10,0.5016,2,0.226,16886.84,2,3,12160.27,0,0,1
20,52873.17,25.0,2,0.7974,1,0.4602,13173.87,7,3,671.89,1,0,0
71,48069.92,4.0,9,0.3276,0,0.6412,8742.04,5,3,430.69,0,0,1
27,67117.27,28.0,13,0.3322,1,0.4559,14800.63,6,1,4036.07,0,1,1
59,44847.72,21.0,1,0.3545,1,0.2272,3186.41,9,4,6482.02,0,0,1
38,15282.8,2.0,5,0.7481,1,0.4237,1000.0,8,4,3728.09,0,1,0
33,10000.0,27.0,5,0.3347,1,0.6947,7448.47,2,3,9998.25,0,0,0
29,59610.41,13.0,8,0.0822,0,0.4999,3560.96,6,4,8856.77,0,1,1
19,43819.55,13.0,6,0.5172,0,0.6087,24263.22,1,1,4737.08,0,0,0
58,11772.52,10.0,6,0.115,2,0.2112,25156.73,8,2,662.0,0,0,1
41,57663.37,8.0,6,0.0659,0,0.2659,20676.91,1,1,7241.35,0,0,1
52,52653.14,5.0,4,0.3766,2,0.6976,13979.78,2,0,2215.3,1,0,0
73,42509.66,0.0,1,0.1523,1,0.3613,6877.88,4,0,3899.97,0,0,1
47,61170.23,24.0,3,0.2314,1,0.433,14697.42,2,3,116.02,0,1,1
74,87877.35,15.0,13,0.0729,1,0.3093,7217.18,5,0,5890.24,0,0,1
47,87114.77,14.0,13,0.5542,2,0.2459,8652.48,7,3,9604.93,1,0,0
64,58594.12,33.0,10,0.1136,0,0.4927,8524.39,7,2,6892.47,1,1,1
52,52882.24,16.0,12,0.1214,2,0.1866,21596.25,5,1,11140.96,1,0,1
36,58943.38,2.0,11,0.2416,1,0.403,12493.99,3,4,59559.75,0,1,0
67,62725.17,2.0,6,0.0887,0,0.2566,1000.0,5,0,8009.73,1,0,0
25,48292.55,16.0,5,0.4308,0,0.2959,8062.63,4,2,1998.77,1,1,1
43,59363.58,0.0,10,0.2859,1,0.6585,13853.64,6,1,6794.5,1,0,0
66,15659.26,6.0,1,0.216,4,0.5368,15933.88,1,2,2249.09,1,1,1
57,57033.72,,5,0.057,0,0.7432,2665.31,1,1,3206.23,0,0,1
24,66920.34,18.0,2,0.1895,0,0.6576,20000.35,8,0,3471.46,0,0,1
47,42753.95,29.0,1,0.2202,2,0.5709,22957.62,6,3,5871.51,1,0,1
24,52613.18,13.0,4,0.4328,3,0.438,18247.11,9,1,5934.2,0,0,0
20,27212.37,,6,0.124,1,0.2685,15302.44,1,1,8804.55,1,1,1
18,,19.0,7,0.3564,3,0.2949,19232.97,7,2,4606.11,1,0,0
53,60270.38,25.0,9,0.2215,0,0.383,18013.84,1,0,1663.04,0,1,1
42,36760.92,26.0,5,0.1268,1,0.3335,7203.79,7,2,5402.26,1,0,1
54,10579.36,24.0,8,0.3801,2,0.4371,22731.01,7,3,12735.47,1,1,1
18,27205.54,8.0,8,0.2503,1,0.2014,23725.19,8,4,9707.48,0,1,1
32,30840.52,11.0,11,0.0602,2,0.1838,1000.0,5,2,979.84,0,0,1
54,74364.51,9.0,9,0.2278,2,0.3429,3048.35,8,4,23703.83,0,1,1
